id_bat;len_occ_brat;len_occ_db;miss_db;miss_brat;miss_all;max_nomen;miss_nomen_db;miss_area;miss_nomen_brat;nomen_brat;nomen_db;geometry
65809;1;0;1;0;1;1;['05'];6165.0;[];['05'];[];POLYGON ((153790.622999995 172202.813842423, 153768.386999995 172219.530842422, 153765.145999995 172218.263842424, 153761.312999995 172228.067842423, 153759.718999995 172232.146842424, 153755.599999995 172230.536842423, 153755.675999995 172230.357842424, 153755.209999995 172229.040842424, 153754.021999995 172228.489842423, 153752.800999995 172229.023842424, 153752.409999995 172230.169842422, 153753.087999995 172231.420842423, 153752.323999995 172233.374842423, 153750.227999995 172238.736842424, 153756.224999995 172241.081842422, 153760.519999995 172242.760842424, 153793.116999995 172255.771842423, 153795.397999995 172249.934842423, 153799.789999995 172238.700842423, 153801.853999995 172233.421842423, 153810.169999995 172236.672842423, 153814.509999995 172225.571842422, 153822.838999995 172228.827842422, 153827.389999995 172217.188842423, 153790.622999995 172202.813842423))
24567;2;1;1;0;1;2;['04'];1832.0;[];['04', '03'];['03'];POLYGON ((153055.419999996 172690.58084242, 153066.029999996 172698.62084242, 153063.919999996 172701.420842421, 153088.409999996 172719.850842422, 153089.449999996 172718.490842422, 153100.214999996 172704.214842421, 153117.800345767 172680.973824864, 153124.644999996 172671.927842421, 153099.948999996 172653.66084242, 153096.759999996 172657.700842422, 153084.049999996 172674.67084242, 153073.519999996 172666.76084242, 153066.889999996 172675.610842422, 153066.729999996 172675.510842421, 153055.419999996 172690.58084242))
57662;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153514.479999996 172143.980842423, 153525.037999995 172151.802842424, 153529.879999995 172145.426842423, 153519.119999996 172137.560842423, 153514.569999996 172143.850842423, 153514.479999996 172143.980842423))
68542;1;0;1;0;1;1;['01'];124.0;[];['01'];[];POLYGON ((153448.568599991 172108.36358485, 153446.467199995 172107.540384847, 153444.982899993 172111.329584847, 153443.59629999 172110.786384846, 153440.504999994 172109.575384845, 153440.22569999 172109.465984845, 153434.57999999 172123.321684847, 153434.859199992 172123.431584848, 153438.137299991 172124.721784846, 153441.502799994 172126.040184845, 153441.795499994 172126.154784844, 153447.254399992 172112.219384847, 153447.084199994 172112.152684849, 153448.568599991 172108.36358485))
87301;2;2;1;1;2;2;['03'];2159.0;['04'];['05', '03'];['04', '05'];POLYGON ((153179.754999999 172638.375842421, 153169.498999994 172632.071842419, 153168.399999995 172633.850842421, 153161.928999994 172629.880842419, 153160.518999997 172629.015842422, 153162.188999999 172626.285842421, 153149.243999999 172618.333842422, 153135.702999998 172640.397842422, 153149.332999993 172648.767842423, 153148.595999997 172649.967842422, 153139.957699995 172664.10314242, 153136.821299996 172662.17294242, 153126.462999996 172679.046842421, 153165.857999999 172703.218842419, 153176.205999996 172686.411842418, 153147.015999999 172668.447142419, 153154.068699997 172656.945642422, 153158.966199998 172659.956642422, 153160.529899996 172657.413342424, 153189.164999995 172675.018842421, 153196.993999999 172662.266842419, 153196.058999996 172661.692842424, 153202.598999995 172651.039842423, 153180.354999993 172637.394842423, 153179.754999999 172638.375842421))
61940;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153350.770999996 172036.957842424, 153353.007999996 172038.533842424, 153354.598999996 172036.301842423, 153356.559999996 172037.650842424, 153361.389999996 172030.640842424, 153357.129999996 172027.710842424, 153352.032172192 172035.123896945, 153350.770999996 172036.957842424))
27891;1;0;1;0;1;1;['01'];333.0;[];['01'];[];POLYGON ((153345.859999996 172093.650842424, 153349.690999996 172095.096842423, 153347.361999996 172101.286842423, 153352.145999996 172103.315842423, 153352.878999996 172101.502842425, 153354.865999996 172102.204842424, 153356.050999996 172099.472842423, 153357.230999996 172099.948842422, 153359.161999996 172094.988842422, 153358.869840524 172094.871237819, 153351.589999996 172091.940842425, 153352.189999996 172090.430842423, 153352.848798132 172088.776575916, 153348.581456326 172087.077141868, 153348.321941831 172086.973792339, 153347.669999996 172088.610842424, 153345.859999996 172093.650842424))
44532;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153459.422999996 172161.998842422, 153465.476999996 172164.412842422, 153471.749999996 172148.290842424, 153465.679999996 172145.840842423, 153459.603554577 172161.53258049, 153459.422999996 172161.998842422))
30475;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((153452.958199996 172141.612942423, 153452.784399997 172142.045942422, 153451.642799999 172141.587742424, 153450.838399995 172143.591942422, 153448.069999996 172142.480842424, 153446.881599996 172145.136942424, 153446.362999994 172146.295842425, 153446.301999997 172146.441842423, 153444.379999999 172151.010842425, 153444.275899995 172151.258442421, 153442.723299999 172154.951242422, 153442.529999997 172155.410842424, 153443.554899994 172155.822142423, 153445.947799999 172156.782542423, 153446.560499999 172157.028542424, 153447.973899994 172157.595742424, 153448.459999997 172157.790842423, 153448.643899996 172157.326942422, 153450.119999993 172153.604742424, 153452.046199996 172148.747142425, 153454.612099994 172142.276542421, 153452.958199996 172141.612942423))
1620;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153596.959999995 172023.830842423, 153603.619999995 172028.233842425, 153611.989999995 172033.280842423, 153615.909999995 172027.900842424, 153606.811999995 172022.407842423, 153605.571999995 172021.659842423, 153605.497999995 172021.615842423, 153600.239999995 172018.440842425, 153596.959999995 172023.830842423))
17870;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153339.109999996 172028.820842423, 153342.479999996 172031.140842423, 153343.737360041 172029.355822702, 153348.889999996 172022.040842423, 153344.839999996 172019.260842423, 153339.679999996 172026.780842423, 153340.309999996 172027.210842422, 153339.109999996 172028.820842423))
75138;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153381.839999996 172014.300842423, 153388.906294631 172019.343253406, 153390.009999996 172020.130842423, 153391.699999996 172017.750842424, 153390.599999996 172017.040842423, 153392.079999996 172014.760842424, 153385.059999996 172009.720842422, 153381.839999996 172014.300842423))
66257;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153378.509999996 172019.040842424, 153385.829999996 172023.880842423, 153387.159999996 172021.890842424, 153388.379999996 172022.440842425, 153390.009999996 172020.130842423, 153388.906294631 172019.343253406, 153381.839999996 172014.300842423, 153378.509999996 172019.040842424))
83746;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153368.609999996 172033.140842422, 153375.849999996 172038.000842423, 153377.459999996 172035.720842425, 153378.629999996 172036.480842425, 153380.139999996 172034.160842423, 153379.039824681 172033.396200527, 153371.909999996 172028.440842424, 153368.609999996 172033.140842422))
29645;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153333.649999996 172025.950842423, 153334.739999996 172026.700842424, 153336.289999996 172024.450842423, 153339.679999996 172026.780842423, 153344.839999996 172019.260842423, 153342.189999996 172017.430842422, 153341.789999996 172014.570842424, 153335.379892198 172023.522645454, 153333.877274443 172025.621071658, 153333.649999996 172025.950842423))
52322;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153371.909999996 172028.440842424, 153379.039824681 172033.396200527, 153380.139999996 172034.160842423, 153381.809999996 172031.580842424, 153380.839999996 172030.950842424, 153382.399999996 172028.750842423, 153375.239999996 172023.700842425, 153371.909999996 172028.440842424))
22248;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153558.655999995 172084.591842424, 153559.341999996 172083.665842423, 153562.203999995 172085.785842424, 153560.287999995 172088.429842423, 153558.659999995 172090.677842424, 153558.149999995 172091.380842424, 153565.429999995 172096.870842424, 153565.874999995 172096.260842424, 153567.633999995 172093.849842424, 153569.929999995 172090.700842423, 153571.899999995 172088.000842424, 153559.317999995 172078.919842424, 153556.301999995 172082.848842424, 153558.655999995 172084.591842424))
11940;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153602.227999995 172047.189842423, 153602.459999995 172046.900842425, 153603.759999995 172045.110842424, 153603.909999995 172044.720842423, 153604.069999995 172044.340842424, 153604.169999995 172043.950842424, 153604.219999995 172043.430842424, 153604.189999995 172042.900842424, 153604.059999995 172042.420842424, 153603.739999995 172041.930842423, 153603.279999995 172041.490842424, 153602.819999995 172041.060842424, 153587.919999995 172031.620842423, 153587.824999995 172031.770842422, 153585.168999995 172035.964842424, 153585.015999995 172036.207842424, 153602.227999995 172047.189842423))
19123;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((152997.34095816 172597.232738246, 152999.999999996 172604.730842421, 153000.440999996 172606.287842423, 153000.576999996 172606.77084242, 153006.095999996 172604.643842422, 153005.701999996 172603.723842422, 153002.133999996 172595.376842421, 152999.999999996 172596.164842421, 152997.34095816 172597.232738246))
37661;2;1;1;0;1;2;['01'];134.0;[];['05', '01'];['05'];POLYGON ((153254.569999996 172078.811842423, 153255.699999996 172081.440842424, 153262.409999996 172084.050842424, 153262.519999996 172084.090842423, 153266.539999996 172074.200842423, 153267.939999996 172070.610842424, 153259.181299996 172067.167926423, 153258.516616996 172069.024215424, 153254.569999996 172078.811842423))
67095;2;3;0;1;1;3;[];0.0;['07'];['05', '01'];['07', '05', '01'];POLYGON ((153330.909999996 172111.180842423, 153338.249999996 172114.120842423, 153341.922280607 172104.655573027, 153343.669999996 172100.150842424, 153342.529999996 172099.700842424, 153343.759999996 172096.560842423, 153337.769999996 172094.220842423, 153337.659999996 172094.170842423, 153336.849999996 172096.270842422, 153336.166482699 172097.98653988, 153334.631451313 172101.839623713, 153330.909999996 172111.180842423))
98298;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153342.479999996 172031.140842423, 153346.719999996 172034.050842425, 153347.900017393 172032.328654871, 153353.009999996 172024.870842423, 153348.889999996 172022.040842423, 153343.737360041 172029.355822702, 153342.479999996 172031.140842423))
50406;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((153276.479999996 172089.520842423, 153281.869999996 172091.610842425, 153285.522047427 172082.19922729, 153287.085085525 172078.171154463, 153291.729999996 172066.200842423, 153291.189999996 172065.980842424, 153288.129999996 172064.770842424, 153286.059999996 172065.800842424, 153284.219999996 172070.220842423, 153281.763082219 172076.347265303, 153280.167820663 172080.325113888, 153276.479999996 172089.520842423))
66537;1;0;1;0;1;1;['01'];159.0;[];['01'];[];POLYGON ((153476.149999996 172039.010842424, 153494.979999996 172053.140842422, 153497.06375562 172050.360782321, 153499.019999996 172047.750842424, 153479.909999996 172033.420842425, 153476.149999996 172039.010842424))
17424;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153428.209999996 172139.030842423, 153429.169999996 172136.590842423, 153428.555999996 172136.349842424, 153426.596999996 172135.581842423, 153425.419999996 172135.120842423, 153426.109999996 172133.380842423, 153422.069999996 172131.790842425, 153422.919999996 172129.620842423, 153420.314143812 172128.600115345, 153417.868999996 172134.807842422, 153414.219999996 172144.070842423, 153424.859999996 172148.330842423, 153428.209999996 172139.030842423))
62277;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((153281.869999996 172091.610842425, 153287.149999996 172093.660842423, 153287.269999996 172093.710842423, 153290.997131399 172084.544805824, 153291.291394665 172083.821131882, 153292.949579251 172079.743201979, 153297.459999995 172068.650842426, 153291.729999996 172066.200842423, 153287.085085525 172078.171154463, 153285.522047427 172082.19922729, 153281.869999996 172091.610842425))
70779;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153346.319999996 172034.650842424, 153350.419999996 172037.470842424, 153350.770999996 172036.957842424, 153352.032172192 172035.123896945, 153357.129999996 172027.710842424, 153353.009999996 172024.870842423, 153347.900017393 172032.328654871, 153346.719999996 172034.050842425, 153346.319999996 172034.650842424))
48012;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((152993.742999996 172627.526842421, 152995.703688831 172632.631961911, 152999.999999996 172631.152842422, 153005.414999996 172628.632842421, 153003.320999996 172623.452842421, 153001.422999996 172624.227842421, 152999.999999996 172624.830842422, 152993.742999996 172627.526842421))
67159;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153280.257517996 172012.457998424, 153288.324216849 172015.542849354, 153291.299999996 172016.680842423, 153292.569999996 172013.270842425, 153293.679999996 172013.680842423, 153294.139999996 172012.430842425, 153290.042875338 172010.851048138, 153282.074333996 172007.778489424, 153280.257517996 172012.457998424))
62663;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153331.149999996 172011.510842424, 153334.939999996 172014.120842424, 153336.733305228 172011.526717572, 153341.749999996 172004.270842423, 153337.449999996 172001.310842423, 153331.809999996 172009.570842423, 153331.149999996 172011.510842424))
57342;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153278.435759276 172017.150130528, 153287.072144781 172020.58401815, 153289.524652442 172021.563297533, 153290.369999996 172021.900842424, 153290.829999996 172020.650842424, 153289.959999996 172020.320842424, 153291.299999996 172016.680842423, 153288.324216849 172015.542849354, 153280.257517996 172012.457998424, 153278.435759276 172017.150130528))
12978;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153524.239999995 172132.590842423, 153524.880999995 172133.150842424, 153526.152234498 172134.075350865, 153533.859999995 172139.680842423, 153537.479999995 172134.790842422, 153530.259999996 172129.730842425, 153528.729999996 172131.850842423, 153526.139999996 172129.970842423, 153524.239999995 172132.590842423))
39126;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((153287.269999996 172093.710842423, 153293.299999996 172096.120842423, 153296.913194695 172087.13502677, 153298.449333375 172083.314734714, 153299.036121854 172081.855424177, 153301.989999996 172074.190842425, 153302.089999996 172074.230842424, 153303.349999996 172070.960842424, 153297.459999995 172068.650842426, 153292.949579251 172079.743201979, 153291.291394665 172083.821131882, 153290.997131399 172084.544805824, 153287.269999996 172093.710842423))
1412;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153270.236779996 172038.573248424, 153278.489999996 172041.900842423, 153279.449999996 172039.500842422, 153283.679999996 172041.200842424, 153284.839999996 172038.080842423, 153280.505317759 172036.414904582, 153272.307848996 172033.264391424, 153270.236779996 172038.573248424))
2658;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153020.601246881 172601.206331372, 153023.687999996 172602.697842421, 153024.117999996 172604.029842421, 153032.950195465 172600.633768548, 153031.437999996 172596.632842422, 153029.903999996 172597.115842422, 153029.670999996 172596.305842421, 153028.886999996 172596.495842423, 153023.90386208 172594.241133284, 153020.601246881 172601.206331372))
69065;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((153531.699999995 172122.910842422, 153541.114999995 172129.882842424, 153544.699999995 172125.040842422, 153537.413940557 172119.898187164, 153535.079999995 172118.250842424, 153531.699999995 172122.910842422))
