id_bat;level;occupcode_id;area;nblevel;nblevelrec;groundarea;datastate;recordstate;index;id_block;regroupement_fill
165414;1.0;01.01.00.00;60.0;2.0;0.0;60.0;V;O;793;68;logement
791130;0.0;01.01.00.00;44.0;2.0;0.0;44.0;V;O;794;68;logement
791130;1.0;01.01.00.00;44.0;2.0;0.0;44.0;V;O;795;68;logement
296571;0.0;01.01.00.00;57.0;2.0;0.0;57.0;V;O;796;68;logement
296571;1.0;01.01.00.00;57.0;2.0;0.0;57.0;V;O;797;68;logement
831882;0.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;798;68;logement
831882;1.0;01.01.00.00;61.0;2.0;0.0;61.0;V;O;799;68;logement
807617;0.0;01.01.00.00;54.0;2.0;0.0;54.0;V;O;800;68;logement
807617;1.0;01.01.00.00;54.0;2.0;0.0;54.0;V;O;801;68;logement
134511;0.0;01.50.01.00;4.0;1.0;0.0;4.0;V;O;802;68;logement
805661;0.0;01.50.01.00;19.0;1.0;0.0;19.0;V;O;803;68;logement
686811;0.0;01.01.00.00;59.0;2.0;0.0;59.0;V;O;804;68;logement
686811;1.0;01.01.00.00;59.0;2.0;0.0;59.0;V;O;805;68;logement
67180;0.0;01.50.01.00;9.0;1.0;0.0;9.0;V;O;806;68;logement
610454;0.0;01.01.00.00;71.0;2.0;0.0;71.0;V;O;807;68;logement
610454;1.0;01.01.00.00;71.0;2.0;0.0;71.0;V;O;808;68;logement
646993;0.0;01.50.01.00;10.0;1.0;0.0;10.0;V;O;809;68;logement
211007;0.0;01.01.00.00;72.0;2.0;0.0;72.0;V;O;810;68;logement
211007;1.0;01.01.00.00;72.0;2.0;0.0;72.0;V;O;811;68;logement
81703;0.0;01.01.00.00;22.0;1.0;0.0;22.0;V;O;812;68;logement
930755;0.0;01.01.00.00;45.0;2.0;1.0;45.0;V;O;813;68;logement
930755;1.0;01.01.00.00;45.0;2.0;1.0;45.0;V;O;814;68;logement
930755;2.0;01.01.00.00;45.0;2.0;1.0;45.0;V;O;815;68;logement
72649;0.0;01.01.00.00;52.0;2.0;1.0;52.0;V;O;816;68;logement
72649;1.0;01.01.00.00;52.0;2.0;1.0;52.0;V;O;817;68;logement
72649;2.0;01.01.00.00;52.0;2.0;1.0;52.0;V;O;818;68;logement
700942;0.0;01.01.00.00;82.0;2.0;1.0;82.0;V;O;819;68;logement
700942;1.0;01.01.00.00;82.0;2.0;1.0;82.0;V;O;820;68;logement
700942;2.0;01.01.00.00;82.0;2.0;1.0;82.0;V;O;821;68;logement
105595;0.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;822;68;logement
105595;1.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;823;68;logement
105595;2.0;01.01.00.00;68.0;2.0;1.0;68.0;V;O;824;68;logement
168264;0.0;01.50.01.00;3.0;1.0;0.0;3.0;V;O;825;68;logement
539210;0.0;01.01.00.00;55.0;3.0;0.0;55.0;V;O;826;68;logement
539210;1.0;01.01.00.00;55.0;3.0;0.0;55.0;V;O;827;68;logement
539210;2.0;01.01.00.00;55.0;3.0;0.0;55.0;V;O;828;68;logement
865189;0.0;01.50.01.00;4.0;1.0;0.0;4.0;V;O;829;68;logement
